,category_cluster,supplier_name,2019-08-01,2019-08-02,2019-08-03,2019-08-04,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-10,2019-08-11,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-17,2019-08-18,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-24,2019-08-25,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-08-30,2019-08-31,2019-09-01,2019-09-02,2019-09-03,2019-09-04,2019-09-05,2019-09-06,2019-09-07,2019-09-08,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-14,2019-09-15,2019-09-16,2019-09-17,2019-09-18,2019-09-19,2019-09-20,2019-09-21,2019-09-22,2019-09-23,2019-09-24,2019-09-25,2019-09-26,2019-09-27,2019-09-28,2019-09-29,2019-09-30,2019-10-01,2019-10-02,2019-10-03,2019-10-04,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09
16,FMCG,PH_Ever Bilena Official Store_75159451,454.7214,454.7214,454.7214,454.7214,454.7214,454.7214,158.50133,153.09943,147.69754,147.69754,147.69754,147.69754,147.69754,147.69754,147.69754,147.69754,147.69754,147.69754,153.09943,153.09943,142.29564,142.29564,142.29564,142.29564,142.29564,142.29564,142.29564,142.29564,142.29564,142.29564,142.29564,138.67793,138.67793,138.67793,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,133.9877,134.87062,134.87062,134.87062,134.87062,134.87062,134.87062,14.163439,14.163439,14.163439
17,FMCG,PH_Colgate-Palmolive Philippines_45237836,56785.87,56237.895,55825.543,55567.03,55332.734,53379.695,52941.707,50326.57,47581.652,47291.992,47227.203,47136.152,47069.965,47033.652,47013.145,47003.547,46987.75,46935.23,46904.324,46584.105,46706.63,46629.926,46533.785,64903.426,50417.023,45007.355,44657.66,43904.965,43339.953,41998.645,41135.11,39749.33,39332.46,38763.69,38577.1,38450.92,38371.27,42424.863,42207.59,33140.727,26926.322,26067.295,26032.387,25960.668,25872.607,25756.814,25651.29,25623.066,25569.797,25529.828,25522.002,25516.072,25486.547,25389.67,25535.504,34768.69,33336.258,33332.95,33271.38,33006.81,32563.316,32147.023,30380.938,29506.217,28961.623,28512.174,36708.535,36483.203,35691.375,33774.03
18,EL,PH_Cognetics Inc._127234677,14289.931,14289.931,14289.931,14289.931,14289.931,14073.417,14073.417,14073.417,13423.874,13423.874,13423.874,13423.874,12990.846,12990.846,12124.79,12124.79,12124.79,11908.275,10176.163,9526.62,9526.62,7794.508,7577.9937,7144.9653,4979.824,4763.31,4546.796,4763.31,4546.796,3031.1975,3247.7114,3165.142,1688.0758,1055.0474,422.01895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.39993,212.39993,212.39993,212.39993,212.39993,212.39993,0.0
19,FMCG,PH_BLK Cosmetics_62677292,5071.1045,4938.9966,4814.297,4781.1665,4632.4736,4535.892,4443.0776,4426.1753,4280.0083,4220.026,4174.2505,4086.5398,4058.9163,4041.553,3939.2676,3874.7231,3803.6921,3749.7888,3690.2961,3622.52,3596.317,3551.6636,3498.9602,3480.176,3472.268,3452.0024,3411.5933,3413.6453,3388.3896,3321.743,3282.139,3111.6238,3072.2422,3052.2434,9091.532,8994.154,8855.088,8790.477,8604.813,7503.225,6452.2266,6138.557,6051.179,5937.666,5863.364,5768.294,5744.927,5702.1606,7288.508,7183.473,7123.016,7023.3315,6939.0303,6859.805,6830.73,6789.195,6736.891,6710.7393,6600.1323,6575.5186,6564.135,6521.156,6483.063,6373.2925,6345.42,8045.417,8031.3423,7772.3267,10159.612,9995.164
20,EL,PHO_pisogamewinnersfreeitem_142000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,EL,PHO_jblphilippines_primegoods_62655794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,EL,PHO_Venture Peak Trading (amazfit_philippines_68897429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301.0881,301.0881,301.0881,301.0881,301.0881,301.0881,269.48373,389.09845,389.09845,392.534,293.9262,263.17642,220.4447,220.4447,220.4447,220.4447,309.30963,411.0698,411.0698,553.85693,798.1213,736.19934,878.98645,878.98645,878.98645,380.13474
23,FMCG,PHO_Star Click Marketing Corporation (wowtech_17262203),,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9374.447,15597.43,15597.43,15597.43,15597.43,15199.209,14455.504,14327.621,14327.621,14327.621,13796.602,13796.602,14642.663,14641.142,14645.877,13645.782,15526.151,15008.221,14488.484,14488.484,13981.4795,13415.23,13403.786,11873.922,11137.5205,10273.605,9584.939,8717.321,8380.798,7268.8213,6384.333,7978.73,6693.533,6031.1216,8009.7305,7644.7534,7148.1943,7802.1074,7314.391,6550.5605,6020.7065,5591.553,5533.318,5015.1514
24,EL,PHO_STEVE KYLE MARKETING CORPORATION (stevekyle_18785843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.41232,85.41232,30.749784,161.6115,119.597664,119.597664,82.01085,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126
25,EL,PHO_SMARTI FACT TECHNOLOGY INC (rapooph_122337516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55126,82.55126,82.55126,82.55126,48.15781,48.15781,0.0,0.0,0.0
26,EL,PHO_SANTANDER'S GADGET & CAMERA STORE (umeofficialstore_160107164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,EL,PHO_SAMSONITE PHILIPPINES INC (kamiliantph_170330313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Fashion,PHO_Ruby Rush General Merchandise (Catherine's Bags Collection_30436774),,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.4287,2302.2512,2302.2512,2302.2512,2302.2512,2140.7278,2060.8215,1919.8628,1776.4976,1774.091,1629.0148,1533.8374,1528.479,1289.2787,1115.7356,857.03827,802.49445,639.68494,579.96844,471.2343,382.90045,380.9826,218.66376,209.7703,220.11122,217.34132,234.16634,6645.0605,7935.0483,8096.6636,8033.926,8003.3613,8007.998,7972.3994
29,EL,PHO_ROBINSONS APPLIANCES CORP. (robinsonsappliances_55873060),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.73058,169.73058,43.073627,43.073627,21.02395,21.02395,21.02395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,EL,PHO_POP-CORN SOUTH ASIA TECH INNOVATION INC (pctech_25597897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,787.974,787.974,787.974,787.974,336.6581,336.6581,336.6581,336.6581,336.6581,281.15802,225.65796,0.0,402.6186,402.6186,232.46071,232.46071,564.0934,1614.5836,1614.5836,1614.5836,1614.5836,1038.9099,1038.9099,994.65796,994.65796,994.65796
31,EL,PHO_NEWGENESIS CORP (ekotek_45084056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.76575,8715.419,8715.419,8706.816
32,EL,PHO_NAUTS AND VECTORS COMPANY INC (ankerphilippines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.9712,1051.9712,1051.9712,1051.9712,864.2078,869.9026,727.1155,727.1155,632.5721,632.5721,632.5721,598.24744,598.24744,453.75687
33,EL,PHO_MIND ALLIANCE VENTURES INC (Memoxpress_13179855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.6852,554.82947,204.77069,204.77069,110.93163,110.93163,110.93163,111.66262,111.66262,111.66262,111.66262,0.0,0.0,0.0,0.0,0.0
34,EL,PHO_MIKIE'S UNDERGARMENTS TRADING (rosepaz_142000313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.322968,43.322968,43.322968,43.322968,43.322968,43.322968,43.322968,58.7906,29.558805
35,EL,PHO_MEGA-JMS MARKETING (megasonic.philippines_122147814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.21152,126.45192,126.45192,51.261063,51.59885,51.59885,51.59885,51.59885,51.59885,51.59885,51.59885,51.59885,51.59885
36,EL,PHO_MEGA-JMS MARKETING (jms.philippines_91507727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.27621,186.27621,186.27621,124.759605,125.58171,125.58171,125.58171,125.58171,125.58171,125.58171,125.58171,125.58171,125.58171
37,EL,PHO_LUCKY HUARONG TECHNOLOGY INC (Pineng Official Store_28456437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,58.046787,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,104.14571,104.14571,104.14571,104.14571,104.14571,90.48869,90.48869,73.41316,100.727394,100.727394,71.703995,71.703995,117.802925,367.24774,336.31268,336.31268,336.31268,320.84503,320.84503,320.84503,320.84503,320.84503
38,EL,PHO_LUCKY HUARONG TECHNOLOGY INC (Leagoo Official Store_141269027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,239.2294,239.2294,239.2294,162.32938,162.32938,162.32938,162.32938,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,119.6147,233.93076,355.87515,355.87515,312.87903,390.28577,347.2896,347.2896,347.2896,347.2896,269.88287
39,EL,PHO_KIMSTORE ENTERPRISE CORP_80090165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
40,EL,PHO_JIAHAO GENERAL MERCHANDISE (Jiahao Trading_32688749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,673.7774,741.4304,348.5202,348.5202,348.5202,291.46487,223.8119,223.8119,223.8119,223.8119,223.8119,223.8119,223.8119,946.87885,946.87885,946.87885,946.87885,849.5483,849.5483,688.88477,688.88477,688.88477
41,Fashion,PHO_JBS Textile Group A/S (CR7 Official Store_172132396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,FMCG,PHO_Inspi Philippine Venture Merchandise Corp. (organicskin_83248710),,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7905.334,6377.583,6045.9727,6045.9727,6044.9644,5774.3457,5694.9644,5539.1606,5279.5034,5163.8364,5034.495,4866.7305,4744.1914,4683.117,4545.3657,4488.6177,4408.3853,4312.633,4326.4956,4297.045,4274.8926,4265.2695,4200.6094,4120.446,4066.5374,3936.974,3803.5664,3739.6843,3625.8728,3559.3748,3448.712,3368.003,3307.3552,3156.4849
43,Fashion,PHO_Inspi Philippine Venture Merchandise Corp. (inspistore_57235917),,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8545.902,19850.73,19850.73,19850.73,19346.049,19346.049,19346.049,19346.049,19346.049,19029.621,18674.275,18674.275,18674.275,18674.275,17367.957,17114.139,16801.096,16169.933,16164.856,16163.164,16147.936,16144.551,15762.131,15154.658,14523.496,14139.385,13899.103,13504.838,13308.552,12907.519,12646.932,12445.568,12228.977,11987.003,11689.569,11474.956,11185.399,10844.745,10589.254,10401.894,10243.489,10090.194,9792.122
44,EL,PHO_IOS ENTERPRISE (sunsonic_9277068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,249.45068,249.45068,249.45068,201.5911,51.243835,51.243835,51.243835,25.621918,25.621918,25.621918,25.790754,25.790754,25.790754,25.790754,25.790754,25.790754,25.790754,25.790754,25.790754
45,FMCG,PHO_Huggies Philippines_40323623,3605.092,3596.8655,3596.8655,3588.639,3612.511,3612.511,3195.2454,2620.0654,2224.8147,2189.4216,2154.0286,2192.3855,2192.3855,2192.3855,2230.7427,2230.7427,2230.7427,2230.7427,2230.7427,2230.7427,1894.4218,1679.4136,1105.1748,855.43604,855.43604,819.3805,783.32495,747.2694,747.2694,747.2694,322.55344,314.35287,314.35287,138.65842,138.65842,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,103.51952,104.20166,104.20166,104.20166,104.20166,104.20166,104.20166,104.20166,104.20166,104.20166
46,EL,PHO_E-PHONE CO INC. (Ephone_136260178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.6394,580.6394,1674.7437,1674.7437,1708.929,1708.929,177.3368,402.0027,402.0027,402.0027,402.0027,402.0027,402.0027,402.0027,402.0027,230.12137
47,FMCG,PHO_Copan Global_62655794,818.00195,74.363815,74.363815,74.363815,74.363815,74.363815,780.82007,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,818.00195,799.411,799.411,799.411,799.411,799.411,779.0869,779.0869,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,797.2052,802.4584,802.4584,802.4584,802.4584,802.4584,802.4584,802.4584,802.4584,802.4584
48,EL,PHO_COMMON PRIME TRADING (CPT_6562415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,821.7319,821.7319,821.7319,821.7319,190.4982,190.4982,190.4982,190.4982,190.4982,153.64632,153.64632,118.52082,320.94983,621.79846,471.7929,471.7929,835.0642,801.16675,801.16675,801.16675,801.16675,731.8636,731.8636,692.4634,692.4634,498.90335
49,FMCG,PHO_COMFORD COMMERCIAL (zytcathy_42597738),,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0352,7016.3896,7249.293,8478.435,8304.18,8274.0625,8440.17,8440.17,8440.17,7177.9487,6392.2974,5791.312,5138.972,5128.529,4718.409,4503.5596,4495.4233,4024.188,3422.6704,2651.5957,1932.071,1652.253,2310.6453,2938.0835,3171.3794,3211.425,3102.154,3009.2227,3025.324,2999.3557,2943.3018,2632.4736,2290.1255,1963.7622,1751.8446,1622.7689,1983.5292,1966.788
50,EL,PHO_COLOR DOCTOR ENTERPRISE (colordoctorphilippines_55083905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6543,160.6543,314.38617,314.38617,285.32852,285.32852,285.32852,792.64996,792.64996,792.64996,792.64996,549.76227,549.76227,433.83267,433.83267,573.5229
51,EL,PHO_COGNETICS INC. (Honor Philippines Official Store_66540358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
52,EL,PHO_Blue Green Enterprise (belowsrp_16911877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.11212,664.60785,642.77423,2145.6265,2145.6265,2099.9119,2099.9119,2086.853,2086.853,2017.1027
53,FMCG,PHO_ACOMMERCE INC. (Johnson and Johnson_29990515),,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.783,8442.314,9562.506,8114.9297,7541.7334,7303.298,7059.458,6818.059,6706.812,6568.5957,6498.377,6440.012,6250.642,5982.973,5681.981,5600.301,5481.078,5429.103,5342.655,5294.599,5274.454,5205.006,5116.777,4622.9844,5035.0376,4960.627,4689.132,4307.1147,4081.5308,3961.5093,3904.9363,3869.7942,3838.32
