,category_cluster,supplier_name,2019-08-01,2019-08-02,2019-08-03,2019-08-04,2019-08-05,2019-08-06,2019-08-07,2019-08-08,2019-08-09,2019-08-10,2019-08-11,2019-08-12,2019-08-13,2019-08-14,2019-08-15,2019-08-16,2019-08-17,2019-08-18,2019-08-19,2019-08-20,2019-08-21,2019-08-22,2019-08-23,2019-08-24,2019-08-25,2019-08-26,2019-08-27,2019-08-28,2019-08-29,2019-08-30,2019-08-31,2019-09-01,2019-09-02,2019-09-03,2019-09-04,2019-09-05,2019-09-06,2019-09-07,2019-09-08,2019-09-09,2019-09-10,2019-09-11,2019-09-12,2019-09-13,2019-09-14,2019-09-15,2019-09-16,2019-09-17,2019-09-18,2019-09-19,2019-09-20,2019-09-21,2019-09-22,2019-09-23,2019-09-24,2019-09-25,2019-09-26,2019-09-27,2019-09-28,2019-09-29,2019-09-30,2019-10-01,2019-10-02,2019-10-03,2019-10-04,2019-10-05,2019-10-06,2019-10-07,2019-10-08,2019-10-09
18,EL,PH_Cognetics Inc._127234677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,FMCG,PH_BLK Cosmetics_62677292,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,4383.2607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,6075.388,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7696.8096,7747.528,7747.528,7747.528,1632.106,3355.3306,3411.0754,3411.0754,5846.829,5846.829
20,EL,PHO_pisogamewinnersfreeitem_142000313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,EL,PHO_jblphilippines_primegoods_62655794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,EL,PHO_Venture Peak Trading (amazfit_philippines_68897429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,301.0881,301.0881,301.0881,301.0881,301.0881,301.0881,301.0881,420.70282,420.70282,562.5552,562.5552,562.5552,562.5552,562.5552,562.5552,562.5552,651.4201,898.22174,898.22174,898.22174,1142.4861,1142.4861,1285.2732,1285.2732,1285.2732,1328.2694
23,FMCG,PHO_Star Click Marketing Corporation (wowtech_17262203),,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9374.447,15597.43,15597.43,15597.43,15597.43,15200.883,15200.883,15200.883,15200.883,15200.883,15200.883,15200.883,16046.944,16046.944,16046.944,16046.944,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18358.748,18779.951,18779.951,18779.951,20403.455,20403.455,20403.455,22905.383,23056.318,23056.318,24296.912,24346.781,24346.781,24346.781,24346.781,24346.781,24346.781
24,EL,PHO_STEVE KYLE MARKETING CORPORATION (stevekyle_18785843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.41232,85.41232,85.41232,216.27403,216.27403,216.27403,216.27403,217.69917,217.69917,217.69917,217.69917,217.69917,217.69917,217.69917,217.69917,217.69917
25,EL,PHO_SMARTI FACT TECHNOLOGY INC (rapooph_122337516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126,82.55126
26,EL,PHO_SANTANDER'S GADGET & CAMERA STORE (umeofficialstore_160107164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,EL,PHO_SAMSONITE PHILIPPINES INC (kamiliantph_170330313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Fashion,PHO_Ruby Rush General Merchandise (Catherine's Bags Collection_30436774),,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2721.4927,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2782.0369,2800.3694,2800.3694,9229.924,10570.556,10775.15,10775.15,10775.15,10778.368,10778.368
29,EL,PHO_ROBINSONS APPLIANCES CORP. (robinsonsappliances_55873060),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.73058,169.73058,169.73058,169.73058,169.73058,169.73058,169.73058,170.84903,170.84903,170.84903,170.84903,170.84903,170.84903,170.84903,170.84903,170.84903
30,EL,PHO_POP-CORN SOUTH ASIA TECH INNOVATION INC (pctech_25597897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,787.974,787.974,787.974,787.974,787.974,787.974,787.974,787.974,787.974,787.974,787.974,787.974,1190.5927,1190.5927,1190.5927,1190.5927,1544.2064,2601.155,2601.155,2601.155,2601.155,2601.155,2601.155,2601.155,2601.155,2601.155
31,EL,PHO_NEWGENESIS CORP (ekotek_45084056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.76575,8715.419,8715.419,8715.419
32,EL,PHO_NAUTS AND VECTORS COMPANY INC (ankerphilippines),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.9712,1051.9712,1051.9712,1051.9712,1051.9712,1058.9031,1058.9031,1058.9031,1058.9031,1058.9031,1058.9031,1058.9031,1058.9031,1058.9031
33,EL,PHO_MIND ALLIANCE VENTURES INC (Memoxpress_13179855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,876.6852,876.6852,876.6852,876.6852,876.6852,876.6852,876.6852,882.46216,882.46216,882.46216,882.46216,882.46216,882.46216,882.46216,882.46216,882.46216
34,EL,PHO_MIKIE'S UNDERGARMENTS TRADING (rosepaz_142000313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.322968,43.322968,43.322968,43.322968,43.322968,43.322968,43.322968,58.7906,58.7906
35,EL,PHO_MEGA-JMS MARKETING (megasonic.philippines_122147814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.21152,251.21152,251.21152,251.21152,252.8669,252.8669,252.8669,252.8669,252.8669,252.8669,252.8669,252.8669,252.8669
36,EL,PHO_MEGA-JMS MARKETING (jms.philippines_91507727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.27621,186.27621,186.27621,186.27621,187.5037,187.5037,187.5037,187.5037,187.5037,187.5037,187.5037,187.5037,187.5037
37,EL,PHO_LUCKY HUARONG TECHNOLOGY INC (Pineng Official Store_28456437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,58.046787,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,119.512085,146.82632,146.82632,146.82632,146.82632,192.92525,454.89166,454.89166,454.89166,454.89166,454.89166,454.89166,454.89166,454.89166,454.89166
38,EL,PHO_LUCKY HUARONG TECHNOLOGY INC (Leagoo Official Store_141269027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,239.2294,353.54547,476.27808,476.27808,476.27808,553.6848,553.6848,553.6848,553.6848,553.6848,510.68866
39,EL,PHO_KIMSTORE ENTERPRISE CORP_80090165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
40,EL,PHO_JIAHAO GENERAL MERCHANDISE (Jiahao Trading_32688749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,673.7774,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,741.4304,1467.9082,1467.9082,1467.9082,1467.9082,1467.9082,1467.9082,1467.9082,1467.9082,1467.9082
41,Fashion,PHO_JBS Textile Group A/S (CR7 Official Store_172132396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,FMCG,PHO_Inspi Philippine Venture Merchandise Corp. (organicskin_83248710),,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,7905.334,9094.971,9094.971,9094.971,9094.971,9094.971,9154.901,9154.901,9154.901,9154.901,9154.901,9154.901,9154.901,9154.901,9154.901
43,Fashion,PHO_Inspi Philippine Venture Merchandise Corp. (inspistore_57235917),,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8545.902,19850.73,19850.73,19850.73,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19346.049,19462.805,19462.805,19462.805,19462.805,19462.805,19462.805,19591.057,19591.057,19591.057,19591.057,19591.057,19591.057,19591.057,19591.057,19591.057
44,EL,PHO_IOS ENTERPRISE (sunsonic_9277068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,249.45068,249.45068,249.45068,249.45068,249.45068,249.45068,249.45068,249.45068,249.45068,249.45068,251.09444,251.09444,251.09444,251.09444,251.09444,251.09444,251.09444,251.09444,251.09444
45,FMCG,PHO_Huggies Philippines_40323623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,EL,PHO_E-PHONE CO INC. (Ephone_136260178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.6736,802.6736,2340.8464,2340.8464,2784.915,2784.915,2791.4958,3033.3877,3033.3877,3033.3877,3033.3877,3033.3877,3033.3877,3033.3877,3033.3877,3033.3877
47,FMCG,PHO_Copan Global_62655794,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5577.286,5435.4897,5435.4897,5435.4897,5435.4897,5435.4897,5435.4897,5435.4897,5435.4897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,EL,PHO_COMMON PRIME TRADING (CPT_6562415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,852.6697,1124.2216,1425.0702,1425.0702,1425.0702,2021.0244,2034.342,2034.342,2034.342,2034.342,2034.342,2034.342,2034.342,2034.342,2034.342
49,FMCG,PHO_COMFORD COMMERCIAL (zytcathy_42597738),,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0352,7016.3896,7249.293,9374.274,9470.113,9473.463,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,9647.689,10560.929,11350.558,11731.465,11803.338,11803.338,11803.338,11803.338,11881.116,11881.116,11881.116,11881.116,11881.116,11881.116,11881.116,12318.406,12329.297
50,EL,PHO_COLOR DOCTOR ENTERPRISE (colordoctorphilippines_55083905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6543,160.6543,314.38617,314.38617,314.38617,314.38617,314.38617,906.1194,906.1194,906.1194,906.1194,906.1194,906.1194,906.1194,906.1194,1161.7391
51,EL,PHO_COGNETICS INC. (Honor Philippines Official Store_66540358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
52,EL,PHO_Blue Green Enterprise (belowsrp_16911877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.11212,664.60785,664.60785,2167.4602,2167.4602,2167.4602,2167.4602,2167.4602,2167.4602,2167.4602
53,FMCG,PHO_ACOMMERCE INC. (Johnson and Johnson_29990515),,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5049.783,8442.314,9595.6,9801.489,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,9803.006,10236.824,10754.379,10754.379,10754.379,10754.379,10754.379,10754.379,10754.379,10754.379,10754.379
